system:index,oid,B1,B2,B3,B4,B5,B6,B7,sr_atmos_opacity
LT05_187022_19920721_35,154220070,403.0,614.0,453.0,1501.0,840.0,2938.0,335.0,165.0
LT05_187022_19920721_36,154220080,385.0,527.0,348.0,709.0,337.0,2964.0,176.0,163.0
LT05_187022_19920721_37,154230020,443.0,598.0,442.0,533.0,334.0,2933.0,253.0,186.0
LT05_187022_19920806_22,153220050,468.0,594.0,468.0,1093.0,381.0,2924.0,224.0,202.0
LT05_187022_19920806_23,153220120,465.0,653.0,516.0,1878.0,879.0,2933.0,266.0,169.0
LT05_187022_19920806_25,153230040,382.0,398.0,315.0,1177.0,557.0,2929.0,226.0,112.0
LT05_187022_19920806_26,153230050,406.0,536.0,461.0,2327.0,1163.0,2938.0,677.0,109.0
LT05_187022_19920806_34,154220020,476.0,811.0,638.0,3383.0,2081.0,2924.0,903.0,275.0
LT05_187022_19920806_35,154220070,483.0,603.0,474.0,1231.0,678.0,2920.0,309.0,194.0
LT05_187022_19920806_36,154220080,448.0,563.0,406.0,613.0,295.0,2938.0,58.0,179.0
LT05_187022_19920806_37,154230020,400.0,668.0,385.0,662.0,385.0,2920.0,185.0,125.0
LT05_187022_19930521_34,154220020,477.0,682.0,576.0,2485.0,1857.0,2964.0,921.0,289.0
LT05_187022_19930521_37,154230020,361.0,540.0,361.0,603.0,217.0,2938.0,171.0,182.0
LT05_187022_19930708_23,153220120,613.0,724.0,577.0,1270.0,350.0,2850.0,131.0,144.0
LT05_187022_19930708_34,154220020,586.0,978.0,643.0,4000.0,1987.0,2883.0,855.0,170.0
LT05_187022_19930809_23,153220120,514.0,729.0,568.0,1557.0,561.0,2883.0,310.0,274.0
LT05_187022_19930809_34,154220020,663.0,881.0,687.0,3923.0,1896.0,2897.0,829.0,287.0
LT05_187022_19930926_36,154220080,909.0,1018.0,926.0,1261.0,750.0,2821.0,559.0,245.0
LT05_187022_19940508_34,154220020,440.0,699.0,585.0,2347.0,1723.0,2893.0,885.0,144.0
LT05_187022_19940508_35,154220070,391.0,514.0,438.0,1035.0,586.0,2860.0,333.0,156.0
LT05_187022_19940508_36,154220080,312.0,399.0,347.0,507.0,366.0,2850.0,177.0,111.0
LT05_187022_19940508_37,154230020,327.0,397.0,310.0,344.0,283.0,2879.0,176.0,102.0
LT05_187022_19940609_26,153230050,522.0,692.0,552.0,2473.0,1191.0,2911.0,616.0,191.0
LT05_187022_19940609_35,154220070,346.0,487.0,352.0,1302.0,665.0,2888.0,279.0,192.0
LT05_187022_19940609_37,154230020,369.0,488.0,316.0,686.0,176.0,2893.0,124.0,272.0
LT05_187022_19940625_23,153220120,269.0,406.0,293.0,1443.0,610.0,2874.0,205.0,71.0
LT05_187022_19940625_25,153230040,204.0,269.0,185.0,872.0,455.0,2879.0,279.0,12.0
LT05_187022_19940625_26,153230050,300.0,468.0,313.0,2444.0,1149.0,2888.0,462.0,12.0
LT05_187022_19940625_34,154220020,342.0,609.0,488.0,3098.0,1582.0,2897.0,690.0,88.0
LT05_187022_19940625_35,154220070,244.0,416.0,268.0,1333.0,560.0,2869.0,207.0,59.0
LT05_187022_19940625_36,154220080,177.0,302.0,175.0,341.0,91.0,2893.0,96.0,45.0
LT05_187022_19940625_37,154230020,173.0,301.0,210.0,569.0,196.0,2874.0,133.0,31.0
LT05_187022_19940711_23,153220120,285.0,463.0,299.0,1732.0,652.0,2947.0,325.0,168.0
LT05_187022_19940711_25,153230040,281.0,359.0,254.0,928.0,383.0,2942.0,172.0,105.0
LT05_187022_19940711_26,153230050,321.0,486.0,389.0,1954.0,998.0,2942.0,551.0,105.0
LT05_187022_19940711_34,154220020,448.0,850.0,643.0,3638.0,1747.0,2951.0,947.0,193.0
LT05_187022_19940711_35,154220070,381.0,526.0,386.0,1253.0,573.0,2947.0,248.0,130.0
LT05_187022_19940711_36,154220080,278.0,369.0,227.0,338.0,223.0,2960.0,57.0,99.0
LT05_187022_19940711_37,154230020,292.0,395.0,282.0,969.0,328.0,2951.0,133.0,123.0
LT05_187022_19940727_25,153230040,332.0,499.0,280.0,1303.0,506.0,2964.0,214.0,251.0
LT05_187022_19940727_26,153230050,381.0,594.0,505.0,2458.0,1162.0,2986.0,418.0,248.0
LT05_187022_19940727_34,154220020,621.0,906.0,899.0,2871.0,2131.0,2973.0,1107.0,173.0
LT05_187022_19940727_35,154220070,515.0,696.0,552.0,1561.0,880.0,2938.0,419.0,126.0
LT05_187022_19940727_36,154220080,336.0,425.0,298.0,471.0,315.0,3007.0,99.0,138.0
LT05_187022_19940727_37,154230020,566.0,952.0,616.0,512.0,343.0,2981.0,139.0,132.0
LT05_187022_19940812_23,153220120,505.0,721.0,565.0,2106.0,937.0,2911.0,447.0,107.0
LT05_187022_19940812_25,153230040,403.0,494.0,310.0,1044.0,517.0,2906.0,192.0,83.0
LT05_187022_19940812_26,153230050,493.0,680.0,569.0,2267.0,1318.0,2915.0,700.0,83.0
LT05_187022_19940812_34,154220020,509.0,760.0,823.0,2715.0,2125.0,2933.0,1442.0,156.0
LT05_187022_19940812_35,154220070,432.0,673.0,409.0,1365.0,1062.0,2915.0,493.0,132.0
LT05_187022_19940812_37,154230020,351.0,505.0,357.0,567.0,252.0,2906.0,193.0,62.0
LT05_187022_19950511_23,153220120,238.0,521.0,340.0,1405.0,586.0,2841.0,333.0,125.0
LT05_187022_19950511_34,154220020,474.0,754.0,669.0,2509.0,1531.0,2836.0,925.0,111.0
LT05_187022_19950527_23,153220120,274.0,395.0,313.0,1473.0,603.0,2888.0,288.0,226.0
LT05_187022_19950527_25,153230040,313.0,394.0,247.0,937.0,495.0,2902.0,327.0,129.0
LT05_187022_19950527_26,153230050,356.0,524.0,385.0,2143.0,983.0,2906.0,481.0,128.0
LT05_187022_19950527_35,154220070,437.0,580.0,386.0,1396.0,744.0,2883.0,329.0,229.0
LT05_187022_19950527_36,154220080,411.0,473.0,341.0,529.0,83.0,2883.0,133.0,168.0
LT05_187022_19950527_37,154230020,304.0,416.0,296.0,483.0,163.0,2893.0,55.0,181.0
LT05_187022_19950628_22,153220050,333.0,585.0,403.0,1081.0,409.0,2893.0,171.0,69.0
LT05_187022_19950628_23,153220120,326.0,457.0,300.0,1547.0,726.0,2911.0,397.0,79.0
LT05_187022_19950628_25,153230040,178.0,315.0,188.0,924.0,332.0,2897.0,135.0,21.0
LT05_187022_19950628_26,153230050,237.0,436.0,351.0,2601.0,1090.0,2902.0,470.0,20.0
LT05_187022_19950628_34,154220020,430.0,674.0,571.0,2969.0,2003.0,2902.0,1053.0,195.0
LT05_187022_19950628_35,154220070,420.0,592.0,401.0,1804.0,836.0,2893.0,399.0,182.0
LT05_187022_19950628_36,154220080,281.0,381.0,303.0,639.0,188.0,2897.0,92.0,169.0
LT05_187022_19950628_37,154230020,224.0,346.0,245.0,422.0,251.0,2888.0,172.0,44.0
LT05_187022_19950730_23,153220120,365.0,588.0,426.0,1997.0,936.0,2938.0,351.0,122.0
LT05_187022_19950730_25,153230040,322.0,466.0,296.0,1304.0,587.0,2924.0,267.0,79.0
LT05_187022_19950730_26,153230050,390.0,511.0,403.0,2442.0,1104.0,2938.0,513.0,77.0
LT05_187022_19950730_33,154210060,412.0,499.0,465.0,1587.0,1036.0,2897.0,521.0,138.0
LT05_187022_19950730_35,154220070,535.0,688.0,506.0,1532.0,765.0,2860.0,393.0,118.0
LT05_187022_19950730_36,154220080,428.0,584.0,458.0,793.0,560.0,2879.0,309.0,150.0
LT05_187022_19960411_22,153220050,1042.0,1123.0,1034.0,991.0,529.0,2750.0,436.0,
LT05_187022_19960411_23,153220120,3312.0,3341.0,3451.0,3329.0,433.0,2735.0,301.0,
LT05_187022_19960411_25,153230040,1676.0,1811.0,1743.0,1490.0,432.0,2745.0,344.0,
LT05_187022_19960411_26,153230050,1249.0,1415.0,1505.0,1947.0,1534.0,2761.0,1019.0,
LT05_187022_19960411_35,154220070,2922.0,3019.0,2918.0,2521.0,500.0,2729.0,347.0,
LT05_187022_19960411_36,154220080,3832.0,3845.0,3666.0,2796.0,309.0,2718.0,211.0,
LT05_187022_19960411_37,154230020,2668.0,2852.0,2742.0,2138.0,339.0,2735.0,164.0,
LT05_187022_19960513_22,153220050,415.0,596.0,424.0,1236.0,540.0,2883.0,299.0,279.0
LT05_187022_19960513_25,153230040,353.0,490.0,346.0,846.0,398.0,2893.0,258.0,192.0
LT05_187022_19960513_26,153230050,399.0,582.0,492.0,1957.0,1483.0,2911.0,706.0,192.0
LT05_187022_19960513_35,154220070,372.0,565.0,401.0,1374.0,601.0,2874.0,342.0,253.0
LT05_187022_19960513_36,154220080,439.0,531.0,487.0,936.0,543.0,2869.0,260.0,225.0
LT05_187022_19960513_37,154230020,377.0,446.0,384.0,460.0,371.0,2893.0,219.0,193.0
LT05_187022_19960801_25,153230040,446.0,535.0,341.0,1167.0,580.0,2897.0,263.0,229.0
LT05_187022_19960801_26,153230050,422.0,630.0,455.0,2221.0,1311.0,2902.0,471.0,229.0
LT05_187022_19960801_34,154220020,623.0,787.0,650.0,3591.0,2056.0,2902.0,989.0,356.0
LT05_187022_19960801_36,154220080,604.0,610.0,440.0,871.0,263.0,2883.0,99.0,189.0
LT05_187022_19960817_25,153230040,569.0,673.0,479.0,1208.0,684.0,2841.0,371.0,266.0
LT05_187022_19960817_26,153230050,569.0,776.0,603.0,2209.0,1282.0,2846.0,640.0,266.0
LT05_187022_19960902_23,153220120,430.0,651.0,585.0,1429.0,647.0,2897.0,358.0,167.0
LT05_187022_19960902_25,153230040,318.0,447.0,253.0,872.0,377.0,2906.0,261.0,131.0
LT05_187022_19960902_26,153230050,373.0,610.0,467.0,2214.0,1146.0,2929.0,643.0,129.0
LT05_187022_19960902_35,154220070,410.0,509.0,428.0,1386.0,854.0,2911.0,408.0,138.0
LT05_187022_19960902_36,154220080,449.0,625.0,391.0,580.0,348.0,2938.0,264.0,125.0
LT05_187022_19960902_37,154230020,323.0,397.0,298.0,575.0,278.0,2915.0,263.0,130.0
LT05_187022_19961004_25,153230040,343.0,466.0,324.0,848.0,329.0,2807.0,162.0,26.0
LT05_187022_19961004_26,153230050,481.0,673.0,596.0,2161.0,1481.0,2811.0,654.0,24.0
LT05_187022_19961004_36,154220080,404.0,457.0,312.0,532.0,374.0,2811.0,162.0,63.0
LT05_187022_19961004_37,154230020,333.0,390.0,317.0,405.0,199.0,2811.0,162.0,42.0
LT05_187022_19970516_23,153220120,308.0,452.0,393.0,873.0,535.0,2874.0,394.0,105.0
LT05_187022_19970516_25,153230040,295.0,400.0,320.0,1067.0,510.0,2874.0,245.0,21.0
LT05_187022_19970516_26,153230050,356.0,605.0,418.0,2048.0,977.0,2879.0,577.0,20.0
LT05_187022_19970516_34,154220020,430.0,663.0,561.0,2866.0,1759.0,2902.0,961.0,122.0
LT05_187022_19970516_35,154220070,326.0,493.0,321.0,1111.0,722.0,2869.0,545.0,124.0
LT05_187022_19970516_36,154220080,242.0,334.0,263.0,566.0,378.0,2874.0,207.0,98.0
LT05_187022_19970516_37,154230020,252.0,427.0,306.0,453.0,222.0,2869.0,170.0,63.0
LT05_187022_19970820_22,153220050,246.0,340.0,222.0,465.0,188.0,2911.0,64.0,117.0
LT05_187022_19970820_23,153220120,303.0,537.0,419.0,2052.0,875.0,2920.0,446.0,101.0
LT05_187022_19970820_25,153230040,294.0,404.0,239.0,1344.0,428.0,2911.0,234.0,75.0
LT05_187022_19970820_26,153230050,342.0,545.0,428.0,1735.0,1020.0,2920.0,613.0,73.0
LT05_187022_19970820_34,154220020,495.0,767.0,679.0,3451.0,2269.0,2938.0,1179.0,144.0
LT05_187022_19970820_35,154220070,334.0,448.0,269.0,1270.0,430.0,2915.0,150.0,104.0
LT05_187022_19970820_36,154220080,230.0,391.0,224.0,377.0,249.0,2933.0,106.0,123.0
LT05_187022_19970820_37,154230020,211.0,302.0,193.0,248.0,279.0,2924.0,149.0,97.0
LT05_187022_19970921_22,153220050,218.0,305.0,212.0,180.0,96.0,2846.0,32.0,38.0
LT05_187022_19970921_23,153220120,152.0,181.0,114.0,177.0,96.0,2846.0,32.0,45.0
LT05_187022_19970921_25,153230040,241.0,206.0,134.0,190.0,100.0,2836.0,-16.0,9.0
LT05_187022_19970921_26,153230050,269.0,378.0,363.0,1946.0,1192.0,2831.0,764.0,9.0
LT05_187022_19970921_34,154220020,384.0,639.0,521.0,3319.0,2040.0,2850.0,1048.0,94.0
LT05_187022_19970921_35,154220070,401.0,547.0,448.0,1817.0,1062.0,2846.0,564.0,45.0
LT05_187022_19970921_36,154220080,252.0,365.0,209.0,232.0,244.0,2850.0,138.0,52.0
LT05_187022_19970921_37,154230020,241.0,263.0,179.0,296.0,136.0,2841.0,139.0,15.0
LT05_187022_19980503_22,153220050,509.0,616.0,476.0,1002.0,677.0,2865.0,377.0,256.0
LT05_187022_19980503_23,153220120,497.0,608.0,543.0,999.0,562.0,2888.0,173.0,274.0
LT05_187022_19980503_25,153230040,436.0,551.0,422.0,995.0,561.0,2869.0,294.0,287.0
LT05_187022_19980503_26,153230050,508.0,647.0,612.0,1819.0,1133.0,2897.0,782.0,287.0
LT05_187022_19980503_34,154220020,601.0,744.0,573.0,2536.0,1578.0,2897.0,913.0,312.0
LT05_187022_19980519_25,153230040,558.0,592.0,430.0,933.0,392.0,2883.0,162.0,262.0
LT05_187022_19980519_26,153230050,689.0,903.0,606.0,3652.0,1869.0,2924.0,886.0,262.0
LT05_187022_19980519_37,154230020,328.0,451.0,356.0,304.0,211.0,2906.0,128.0,183.0
LT05_187022_19980604_22,153220050,633.0,800.0,560.0,661.0,246.0,2888.0,158.0,344.0
LT05_187022_19980604_23,153220120,565.0,844.0,807.0,2457.0,1804.0,2902.0,1375.0,343.0
LT05_187022_19980620_25,153230040,284.0,454.0,304.0,1017.0,512.0,2879.0,233.0,9.0
LT05_187022_19980620_26,153230050,358.0,531.0,459.0,2204.0,1181.0,2888.0,409.0,9.0
LT05_187022_19980620_35,154220070,317.0,467.0,339.0,1391.0,587.0,2883.0,234.0,100.0
LT05_187022_19980620_36,154220080,202.0,359.0,286.0,504.0,60.0,2893.0,90.0,72.0
LT05_187022_19980722_23,153220120,396.0,657.0,445.0,2188.0,1059.0,2955.0,330.0,339.0
LT05_187022_19980722_37,154230020,448.0,644.0,476.0,982.0,579.0,2942.0,291.0,258.0
LT05_187022_19980908_22,153220050,332.0,407.0,345.0,930.0,581.0,2865.0,216.0,127.0
LT05_187022_19980908_23,153220120,332.0,425.0,361.0,883.0,482.0,2874.0,168.0,92.0
LT05_187022_19980908_25,153230040,191.0,279.0,160.0,834.0,315.0,2869.0,216.0,69.0
LT05_187022_19980908_26,153230050,321.0,488.0,411.0,2153.0,1144.0,2879.0,548.0,68.0
LT05_187022_19980908_34,154220020,400.0,742.0,526.0,3287.0,1768.0,2879.0,893.0,120.0
LT05_187022_19980908_35,154220070,283.0,391.0,332.0,1090.0,686.0,2874.0,314.0,73.0
LT05_187022_19980908_36,154220080,314.0,395.0,294.0,496.0,251.0,2879.0,122.0,68.0
LT05_187022_19980908_37,154230020,227.0,285.0,249.0,347.0,117.0,2874.0,74.0,62.0
LT05_187022_19980924_23,153220120,230.0,423.0,262.0,1003.0,471.0,2865.0,300.0,30.0
LT05_187022_19980924_25,153230040,214.0,200.0,179.0,353.0,174.0,2846.0,87.0,13.0
LT05_187022_19980924_26,153230050,386.0,546.0,455.0,2347.0,1245.0,2850.0,669.0,13.0
LT05_187022_19980924_34,154220020,451.0,670.0,552.0,3304.0,1858.0,2865.0,838.0,23.0
LT05_187022_19980924_35,154220070,375.0,443.0,324.0,1232.0,736.0,2860.0,356.0,15.0
LT05_187022_19980924_36,154220080,235.0,269.0,185.0,139.0,139.0,2855.0,88.0,15.0
LT05_187022_19980924_37,154230020,301.0,315.0,224.0,300.0,138.0,2855.0,88.0,19.0
LT05_187022_19990506_22,153220050,315.0,343.0,299.0,448.0,152.0,2807.0,126.0,287.0
LT05_187022_19990522_22,153220050,281.0,514.0,408.0,1065.0,612.0,2855.0,393.0,128.0
LT05_187022_19990522_23,153220120,238.0,429.0,307.0,1338.0,637.0,2865.0,317.0,129.0
LT05_187022_19990522_25,153230040,247.0,351.0,250.0,840.0,586.0,2893.0,280.0,16.0
LT05_187022_19990522_26,153230050,323.0,551.0,410.0,1783.0,1156.0,2920.0,648.0,15.0
LT05_187022_19990522_34,154220020,388.0,613.0,555.0,2733.0,1511.0,2915.0,805.0,91.0
LT05_187022_19990522_35,154220070,261.0,415.0,298.0,1188.0,563.0,2893.0,468.0,75.0
LT05_187022_19990522_36,154220080,230.0,297.0,170.0,532.0,248.0,2883.0,170.0,66.0
LT05_187022_19990522_37,154230020,231.0,340.0,272.0,303.0,353.0,2902.0,170.0,45.0
LT05_187022_19990607_25,153230040,381.0,383.0,274.0,740.0,315.0,2924.0,165.0,179.0
LT05_187022_19990607_26,153230050,421.0,591.0,441.0,2785.0,1689.0,2938.0,767.0,179.0
LT05_187022_19990607_34,154220020,553.0,763.0,594.0,3818.0,1698.0,2924.0,833.0,555.0
LT05_187022_19990709_22,153220050,396.0,645.0,483.0,984.0,531.0,2902.0,393.0,177.0
LT05_187022_19990709_23,153220120,379.0,606.0,419.0,2090.0,743.0,2897.0,280.0,169.0
LT05_187022_19990709_25,153230040,376.0,575.0,362.0,1415.0,531.0,2869.0,392.0,134.0
LT05_187022_19990709_26,153230050,397.0,533.0,461.0,1882.0,1032.0,2869.0,504.0,134.0
LT05_187022_19990709_34,154220020,377.0,576.0,462.0,3071.0,1597.0,2906.0,583.0,147.0
LT05_187022_19990709_35,154220070,293.0,407.0,259.0,989.0,427.0,2897.0,167.0,154.0
LT05_187022_19990709_36,154220080,231.0,377.0,268.0,478.0,268.0,2906.0,205.0,131.0
LT05_187022_19990709_37,154230020,312.0,406.0,293.0,551.0,294.0,2897.0,243.0,144.0
LT05_187022_19990725_25,153230040,461.0,566.0,453.0,1316.0,554.0,2893.0,331.0,133.0
LT05_187022_19990725_26,153230050,418.0,609.0,487.0,2414.0,1131.0,2902.0,526.0,134.0
LT05_187022_19990725_34,154220020,467.0,784.0,584.0,3704.0,1884.0,2902.0,896.0,288.0
LT05_187022_19990810_22,153220050,504.0,761.0,635.0,1182.0,585.0,2869.0,350.0,263.0
LT05_187022_19990810_23,153220120,589.0,876.0,692.0,2195.0,1058.0,2869.0,601.0,196.0
LT05_187022_19990826_22,153220050,311.0,372.0,284.0,756.0,470.0,2893.0,197.0,84.0
LT05_187022_19990826_23,153220120,310.0,565.0,400.0,1610.0,562.0,2897.0,241.0,84.0
LT05_187022_19990826_25,153230040,197.0,232.0,174.0,889.0,378.0,2893.0,153.0,72.0
LT05_187022_19990826_26,153230050,292.0,471.0,365.0,2579.0,1166.0,2897.0,542.0,71.0
LT05_187022_19990826_34,154220020,337.0,603.0,507.0,3214.0,1828.0,2902.0,812.0,125.0
LT05_187022_19990826_35,154220070,233.0,383.0,293.0,1213.0,596.0,2902.0,285.0,76.0
LT05_187022_19990826_36,154220080,221.0,389.0,182.0,403.0,260.0,2906.0,68.0,64.0
LT05_187022_19990826_37,154230020,223.0,329.0,251.0,443.0,258.0,2902.0,197.0,73.0
LT05_187022_19990911_22,153220050,277.0,440.0,332.0,840.0,385.0,2902.0,315.0,74.0
LT05_187022_19990911_23,153220120,305.0,547.0,418.0,1185.0,485.0,2897.0,219.0,71.0
LT05_187022_19990911_25,153230040,180.0,199.0,183.0,648.0,287.0,2893.0,125.0,29.0
LT05_187022_19990911_26,153230050,338.0,513.0,393.0,2484.0,1148.0,2902.0,502.0,25.0
LT05_187022_19990911_34,154220020,406.0,600.0,544.0,2590.0,1876.0,2915.0,945.0,90.0
LT05_187022_19990911_35,154220070,290.0,411.0,352.0,1586.0,758.0,2911.0,365.0,41.0
LT05_187022_19990911_36,154220080,267.0,360.0,225.0,456.0,256.0,2920.0,125.0,41.0
LT05_187022_19990911_37,154230020,305.0,510.0,221.0,256.0,188.0,2911.0,172.0,40.0
LT05_187022_20000508_22,153220050,310.0,469.0,337.0,844.0,408.0,2902.0,246.0,92.0
LT05_187022_20000508_23,153220120,205.0,298.0,302.0,335.0,249.0,2893.0,170.0,90.0
LT05_187022_20000508_25,153230040,252.0,372.0,296.0,925.0,436.0,2893.0,210.0,14.0
LT05_187022_20000508_26,153230050,333.0,579.0,428.0,2598.0,1432.0,2915.0,769.0,13.0
LT05_187022_20000508_34,154220020,529.0,862.0,787.0,3265.0,2461.0,2968.0,1499.0,83.0
LT05_187022_20000508_35,154220070,399.0,687.0,578.0,3695.0,1851.0,2911.0,968.0,98.0
LT05_187022_20000508_36,154220080,273.0,399.0,281.0,616.0,357.0,2906.0,172.0,69.0
LT05_187022_20000508_37,154230020,272.0,315.0,249.0,305.0,120.0,2874.0,97.0,52.0
LT05_187022_20000609_25,153230040,390.0,416.0,242.0,575.0,286.0,2883.0,162.0,85.0
LT05_187022_20000609_26,153230050,390.0,536.0,434.0,2788.0,1621.0,2897.0,806.0,84.0
LT05_187022_20000609_34,154220020,467.0,724.0,550.0,3537.0,1996.0,2911.0,924.0,141.0
LT05_187022_20000609_35,154220070,268.0,412.0,300.0,1101.0,617.0,2888.0,306.0,112.0
LT05_187022_20000711_23,153220120,310.0,628.0,467.0,1754.0,564.0,2906.0,321.0,150.0
LT05_187022_20000711_25,153230040,337.0,411.0,263.0,1429.0,486.0,2915.0,171.0,66.0
LT05_187022_20000711_26,153230050,338.0,573.0,394.0,2008.0,1040.0,2924.0,621.0,65.0
LT05_187022_20000711_34,154220020,499.0,704.0,526.0,3328.0,1863.0,2906.0,860.0,193.0
LT05_187022_20000711_35,154220070,296.0,422.0,335.0,1642.0,620.0,2897.0,284.0,154.0
LT05_187022_20000711_36,154220080,289.0,388.0,241.0,364.0,217.0,2915.0,93.0,138.0
LT05_187022_20000711_37,154230020,386.0,636.0,342.0,484.0,405.0,2911.0,169.0,125.0
LT05_187022_20000828_22,153220050,236.0,355.0,268.0,579.0,447.0,2897.0,245.0,137.0
LT05_187022_20000828_25,153230040,243.0,296.0,184.0,866.0,233.0,2897.0,157.0,60.0
LT05_187022_20000828_26,153230050,339.0,539.0,378.0,2453.0,1035.0,2897.0,466.0,59.0
LT05_187022_20000828_34,154220020,363.0,611.0,430.0,3348.0,1620.0,2902.0,697.0,144.0
LT05_187022_20000828_35,154220070,235.0,370.0,199.0,1336.0,796.0,2897.0,247.0,120.0
LT05_187022_20000828_36,154220080,233.0,336.0,173.0,266.0,137.0,2897.0,68.0,95.0
LT05_187022_20000828_37,154230020,279.0,287.0,255.0,314.0,263.0,2897.0,202.0,79.0
LT05_187022_20010730_23,153220120,415.0,612.0,485.0,2335.0,1064.0,2933.0,414.0,169.0
LT05_187022_20010730_25,153230040,343.0,330.0,228.0,675.0,201.0,2938.0,177.0,107.0
LT05_187022_20010730_26,153230050,301.0,460.0,332.0,2351.0,1225.0,2947.0,335.0,106.0
LT05_187022_20010730_34,154220020,453.0,641.0,465.0,3736.0,1828.0,2938.0,746.0,334.0
LT05_187022_20010730_35,154220070,400.0,587.0,353.0,1387.0,447.0,2924.0,215.0,245.0
LT05_187022_20010730_36,154220080,323.0,382.0,264.0,366.0,195.0,2933.0,54.0,198.0
LT05_187022_20010831_23,153220120,386.0,621.0,440.0,2033.0,954.0,2902.0,426.0,123.0
LT05_187022_20010831_25,153230040,259.0,335.0,213.0,1052.0,482.0,2888.0,113.0,90.0
LT05_187022_20010831_26,153230050,357.0,483.0,372.0,2202.0,1107.0,2888.0,602.0,91.0
LT05_187022_20010831_34,154220020,379.0,567.0,477.0,3273.0,1757.0,2897.0,746.0,147.0
LT05_187022_20010831_35,154220070,258.0,331.0,208.0,1390.0,864.0,2893.0,338.0,112.0
LT05_187022_20010831_36,154220080,258.0,298.0,181.0,458.0,265.0,2893.0,114.0,85.0
LT05_187022_20010831_37,154230020,234.0,283.0,212.0,265.0,201.0,2902.0,158.0,96.0
LT05_187022_20020615_33,154210060,553.0,698.0,519.0,2085.0,1294.0,2865.0,690.0,265.0
LT05_187022_20030704_23,153220120,374.0,650.0,414.0,2643.0,1008.0,2920.0,354.0,192.0
LT05_187022_20030704_25,153230040,250.0,436.0,282.0,1489.0,479.0,2911.0,169.0,94.0
LT05_187022_20030704_26,153230050,368.0,516.0,444.0,2142.0,1055.0,2929.0,502.0,94.0
LT05_187022_20030704_36,154220080,302.0,415.0,260.0,193.0,0.0,2920.0,54.0,161.0
LT05_187022_20030704_37,154230020,259.0,429.0,276.0,714.0,374.0,2938.0,168.0,113.0
LT05_187022_20030720_23,153220120,440.0,758.0,602.0,2813.0,1178.0,2924.0,365.0,192.0
LT05_187022_20030805_22,153220050,464.0,636.0,465.0,796.0,480.0,2933.0,296.0,169.0
LT05_187022_20030805_25,153230040,434.0,510.0,331.0,1499.0,647.0,2933.0,216.0,137.0
LT05_187022_20030805_26,153230050,499.0,645.0,509.0,2895.0,1371.0,2942.0,573.0,137.0
LT05_187022_20030805_36,154220080,350.0,421.0,220.0,337.0,143.0,2955.0,97.0,158.0
LT05_187022_20030906_23,153220120,296.0,577.0,440.0,1725.0,633.0,2893.0,304.0,84.0
LT05_187022_20030906_34,154220020,398.0,579.0,482.0,3331.0,1591.0,2888.0,775.0,97.0
LT05_187022_20030906_35,154220070,256.0,393.0,252.0,1445.0,671.0,2888.0,353.0,54.0
LT05_187022_20030906_37,154230020,247.0,388.0,248.0,388.0,213.0,2888.0,119.0,50.0
LT05_187022_20031024_25,153230040,856.0,777.0,655.0,922.0,20.0,2750.0,114.0,105.0
LT05_187022_20031024_26,153230050,1802.0,2159.0,2080.0,3784.0,746.0,2724.0,265.0,105.0
LT05_187022_20031024_34,154220020,2544.0,2813.0,2660.0,4327.0,1021.0,2735.0,649.0,66.0
LT05_187022_20031024_36,154220080,2664.0,2579.0,2481.0,2365.0,1078.0,2724.0,958.0,103.0
LT05_187022_20031024_37,154230020,689.0,600.0,519.0,457.0,20.0,2745.0,40.0,104.0
LT05_187022_20040401_23,153220120,317.0,481.0,440.0,713.0,591.0,2781.0,393.0,17.0
LT05_187022_20040401_25,153230040,241.0,219.0,234.0,297.0,433.0,2766.0,301.0,13.0
LT05_187022_20040401_26,153230050,394.0,584.0,645.0,1354.0,1440.0,2792.0,1025.0,12.0
LT05_187022_20040401_34,154220020,527.0,696.0,735.0,1835.0,1649.0,2797.0,1083.0,24.0
LT05_187022_20040401_35,154220070,334.0,491.0,405.0,719.0,755.0,2766.0,441.0,12.0
LT05_187022_20040401_36,154220080,238.0,284.0,242.0,302.0,310.0,2781.0,167.0,8.0
LT05_187022_20040401_37,154230020,248.0,224.0,195.0,252.0,213.0,2766.0,166.0,9.0
LT05_187022_20040706_23,153220120,625.0,862.0,719.0,2709.0,1261.0,2911.0,537.0,289.0
LT05_187022_20040807_23,153220120,414.0,638.0,500.0,2288.0,1006.0,2933.0,464.0,282.0
